,FAKULTA_SP,ROK_NAR,STAT_OBCANSTVI,PSC_BYDL,PSC_CIZI,OBEC_BYDLISTE,OBEC_CIZI,STAT_BYDLISTE,NAZEV_S_SKOLY,STAT_S_SKOLY,ADRESA_S_SKOLY,CIS_OBORU,MATURITA,STRED_SKOLA_CIZI,STRED_SKOLA_CIZI_MISTO,STRED_SKOLA_CIZI_OBOR,VS_SKOLA,NAZEV_VS,STAT_VS,VS_ROK_ABSOL,ROK_PR,CISP_KOD,CZ_NAZEV,FORMA,TYP,PR_NAZEV,PR_OBOR,PR_KOMBINACE,SDRUZENE,KOLO_PRIHLASKY,key,nazev,skupina_oboru,stupen_vzdelani,round
3856,PRF,2000,Česká republika,27371,,Zlonice,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7541M01,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2020,B1301,Geografie,P,B,GEO SV2,,GEO SV,,2,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),2
3857,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7541M01,2020,,,,,,,,2020,B1301,Geografie,P,B,GEO TV1,,GEO TV,,1,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3858,PRF,1996,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium a SOŠ dr. Václava Šmejkala,Česká republika,"Ústí nad Labem, Stavbařů 2857/5 , 40011",7541M01,2015,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2020.0,2020,B1802,Aplikovaná informatika,P,B,IS2,1802R006 - IS,,,2,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),2
3859,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,školy ministerstva vnitra,Česká republika,,7541M01,2020,,,,,,,,2021,B0114A300121,Informatika pro vzdělávání,P,B,INF TV pv1,,INF TV pv,ANO,1,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3860,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,školy ministerstva vnitra,Česká republika,,7541M01,2020,,,,,,,,2021,B0114A330005,Geografie pro vzdělávání,P,B,GEO TV pv1,,GEO TV pv,ANO,1,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3861,PRF,1998,Česká republika,41201,,Travčice,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7541M01,2019,,,,,,,,2021,B0531A130031,Chemie a toxikologie,P,B,CHETOX2,,,,2,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),2
3862,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,"SŠ obchodu, řemesel, služeb a ZŠ",Česká republika,"Ústí nad Labem, Keplerova 315/7 , 40007",7541M01,2021,,,,,,,,2021,B0531A130031,Chemie a toxikologie,P,B,CHETOX2,,,,2,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),2
3863,PRF,2002,Česká republika,40302,,Ústí nad Labem,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7541M01,2022,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,B0114A330005,Geografie pro vzdělávání,P,B,GEO HIpv1,,GEO HI pv,ANO,1,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3864,PRF,2002,Česká republika,0,,nevyplněno,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7541M01,2022,,,,,,,,2022,B0114A330005,Geografie pro vzdělávání,P,B,GEO HIpv1,,GEO HI pv,ANO,1,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3865,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,SOŠ,Česká republika,,7541M01,2022,,,,,,,,2022,B0114A330005,Geografie pro vzdělávání,P,B,GEO TV pv1,,GEO TV pv,ANO,1,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3866,PRF,2002,Česká republika,0,,nevyplněno,,Česká republika,"SŠ obchodu, řemesel, služeb a ZŠ",Česká republika,"Ústí nad Labem, Keplerova 315/7 , 40007",7541M01,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,GEO1,,,,1,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3867,PRF,2003,Česká republika,0,,nevyplněno,,Česká republika,"SŠ obchodu, řemesel, služeb a ZŠ",Česká republika,"Ústí nad Labem, Keplerova 315/7 , 40007",7541M01,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,GEO1,,,,1,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3868,PRF,2002,Česká republika,40003,,Ústí nad Labem,,Česká republika,SOŠ,Česká republika,,7541M01,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,GEO2,,,,2,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),2
3869,PRF,2000,Česká republika,40505,,Děčín,,Česká republika,Střední zdravotnická škola,Česká republika,"Děčín, Čsl. mládeže 5/9 , 40502",7541M01,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2022,B0613P140005,Aplikovaná informatika,P,B,API2,,,,2,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),2
3870,PRF,2000,Česká republika,27371,,Zlonice,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7541M01,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2023,N0114A300123,Učitelství geografie pro střední školy,P,N,GEO SV SŠ1,,GEOSV SŠ,ANO,1,7541M01,Sociální činnost (7541M01),"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3871,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,Střední průmyslová škola,Česká republika,"Ústí nad Labem, Resslova 210/5 , 40001",2647N13,1993,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2018.0,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,2647N13,Výpočetní technika (2647N13),"Elektrotechnika, telekomunikační a výpočetní technika",Vyšší odborné vzdělání,1
3872,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,Střední odborná škola,Česká republika,"Rokycany, Bojovníků za svobodu 112 , 33701",2647N13,1999,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,2647N13,Výpočetní technika (2647N13),"Elektrotechnika, telekomunikační a výpočetní technika",Vyšší odborné vzdělání,1
3873,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,SUPŠ a ZUŠ Zámeček s.r.o.,Česká republika,"Plzeň, Pod Vinicemi 889/82 , 30100",8241M007,2011,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,8241M007,Propagační výtvarnictví - propagační grafika (8241M007),Umění a užité umění,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3874,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,SOŠ a SOU,Česká republika,"Roudnice nad Labem, Neklanova 1806 , 41301",2345M005,2007,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,2345M005,Silniční doprava - provoz a údržba vozidel (2345M005),Strojírenství a strojírenská výroba,Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3875,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,"SŠ technická, gastronom. a automobilní",Česká republika,"Chomutov, Pražská 702/10 , 43001",3941L01,2013,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,3941L01,Autotronik (3941L01),Speciální a interdisciplinární technické obory,Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3876,PRF,2001,Česká republika,0,,nevyplněno,,Česká republika,SOŠ,Česká republika,,3941L01,2021,,,,,,,,2021,B0532A330032,Geografie,P,B,GEO1,,,,1,3941L01,Autotronik (3941L01),Speciální a interdisciplinární technické obory,Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3877,PRF,1999,Česká republika,0,,nevyplněno,,Česká republika,VOŠ a SPŠ,Česká republika,"Rychnov nad Kněžnou, U Stadionu 1166 , 51601",3941L01,2020,,,,,,,,2022,B0533A110026,Počítačové modelování ve vědě a technice,P,B,PMVT1,,,,1,3941L01,Autotronik (3941L01),Speciální a interdisciplinární technické obory,Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3878,PRF,2000,Česká republika,0,,nevyplněno,,Česká republika,"Střední odborná škola Karlovy Vary,s.r.o",Česká republika,"Karlovy Vary, Konečná 908/21 , 36005",3941L01,2022,,,,,,,,2022,B0613P140005,Aplikovaná informatika,P,B,API1,,,,1,3941L01,Autotronik (3941L01),Speciální a interdisciplinární technické obory,Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3879,PRF,1999,Česká republika,0,,nevyplněno,,Česká republika,VOŠ a SPŠ,Česká republika,"Rychnov nad Kněžnou, U Stadionu 1166 , 51601",3941L01,2020,,,,,,,,2022,B0613P140005,Aplikovaná informatika,P,B,API1,,,,1,3941L01,Autotronik (3941L01),Speciální a interdisciplinární technické obory,Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3880,PRF,2000,Česká republika,35201,,Aš,,Česká republika,"Střední odborná škola Karlovy Vary,s.r.o",Česká republika,"Karlovy Vary, Konečná 908/21 , 36005",3941L01,2022,,,,,,,,2022,B0613P140005,Aplikovaná informatika,P,B,API2,,,,2,3941L01,Autotronik (3941L01),Speciální a interdisciplinární technické obory,Úplné střední odborné vzdělání s odborným výcvikem a maturitou,2
3881,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,školy ministerstva obrany,Česká republika,,2645M002,2004,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,2645M002,Spojová technika - telekomunikace (2645M002),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3882,PRF,1992,Česká republika,0,,nevyplněno,,Česká republika,"Střední škola EDUCHEM, a.s.",Česká republika,"Meziboří, Okružní 128 , 43513",2652H001,2012,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,2652H001,Elektromechanik (2652H001),"Elektrotechnika, telekomunikační a výpočetní technika",Střední odborné vzdělání s výučním listem,1
3883,PRF,1992,Česká republika,0,,nevyplněno,,Česká republika,"Střední škola EDUCHEM, a.s.",Česká republika,"Meziboří, Okružní 128 , 43513",2652H001,2012,,,,,,,,2021,B0613P140005,Aplikovaná informatika,K,B,APIK2,,,,2,2652H001,Elektromechanik (2652H001),"Elektrotechnika, telekomunikační a výpočetní technika",Střední odborné vzdělání s výučním listem,2
3884,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,Střední průmyslová škola,Česká republika,"Ústí nad Labem, Resslova 210/5 , 40001",2641L01,2016,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,2641L01,Mechanik elektrotechnik (2641L01),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3885,PRF,1995,Česká republika,0,,nevyplněno,,Česká republika,Střední průmyslová škola,Česká republika,"Ústí nad Labem, Resslova 210/5 , 40001",2641L01,2017,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,,2019,B1802,Aplikovaná informatika,P,B,IS1,1802R006 - IS,,,1,2641L01,Mechanik elektrotechnik (2641L01),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3886,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,"SŠ elektr.a spojů,příspěvková organizace",Česká republika,"Ústí nad Labem - Stříbrníky, Výstupní 2 , 40011",2641L01,2020,,,,,,,,2020,B1101,Matematika,P,B,MA TV1,,MA  TV,,1,2641L01,Mechanik elektrotechnik (2641L01),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3887,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,"SŠ elektr.a spojů,příspěvková organizace",Česká republika,"Ústí nad Labem - Stříbrníky, Výstupní 2 , 40011",2641L01,2020,,,,,,,,2020,B1702,Aplikovaná fyzika,P,B,NANO1,1702R024 - NANO,,,1,2641L01,Mechanik elektrotechnik (2641L01),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3888,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,Střední průmyslová škola,Česká republika,"Ústí nad Labem, Resslova 210/5 , 40001",2641L01,2017,,,,,,,,2020,B1802,Aplikovaná informatika,K,B,ISK2,1802R006 - IS K,,,2,2641L01,Mechanik elektrotechnik (2641L01),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,2
3889,PRF,1995,Česká republika,0,,nevyplněno,,Česká republika,Střední průmyslová škola,Česká republika,"Ústí nad Labem, Resslova 210/5 , 40001",2641L01,2017,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,,2020,B1802,Aplikovaná informatika,P,B,IS2,1802R006 - IS,,,2,2641L01,Mechanik elektrotechnik (2641L01),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,2
3890,PRF,2003,Slovenská republika,0,,nevyplněno,,Česká republika,SOU,Česká republika,,2641L01,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,GEO1,,,,1,2641L01,Mechanik elektrotechnik (2641L01),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3891,PRF,2003,Česká republika,0,,nevyplněno,,Česká republika,SŠ elektrotechniky a strojírenství,Česká republika,"Praha 10 - Záběhlice, Jesenická 3067/1 , 10600",2641L01,2022,,,,,,,,2022,B0613P140005,Aplikovaná informatika,P,B,API2,,,,2,2641L01,Mechanik elektrotechnik (2641L01),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,2
3892,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola, Liberec 1, Masarykova 3, příspěvková organizace",Česká republika,"Liberec, Masarykova 460/3 , 46001",2642M003,1991,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,2642M003,Zařízení silnoproudé elektrotechniky - elektrické stroje a přístroje (2642M003),"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s maturitou (bez vyučení),1
3893,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,"SŠ stroj.stav.a dopr., příspěvková org.",Česká republika,"Liberec, Truhlářská 360/3 , 46001",6441L524,2011,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK1,1802R006 - IS K,,,1,6441L524,Podnikání (6441L524),"Podnikání v oborech, odvětví",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3894,PRF,1988,Česká republika,0,,nevyplněno,,Česká republika,"VOŠ, SPŠ a SOŠ služeb a cestovního ruchu",Česká republika,"Varnsdorf, Bratislavská 2166 , 40747",6441L524,2010,,,,,,,,2021,B0613P140005,Aplikovaná informatika,K,B,APIK2,,,,2,6441L524,Podnikání (6441L524),"Podnikání v oborech, odvětví",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,2
3895,PRF,1983,Slovenská republika,43801,,Žatec,,Česká republika,Soukromá SOŠ cestovního ruchu,Česká republika,"Beroun - Město, Tovární 66 , 26601",6441L524,2008,,,,,,,,2023,B0114A300122,Matematika pro vzdělávání,K,B,MA CHEpvK1,,MA CHE pv KS,ANO,1,6441L524,Podnikání (6441L524),"Podnikání v oborech, odvětví",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,1
3896,PRF,1983,Česká republika,15500,,Praha,,Česká republika,Anglo - německá obchodní akademie a.s.,Česká republika,"Praha 6 - Břevnov, Bělohorská 182/171 , 16900",6441L524,2013,,,,,,,,2023,B0613P140005,Aplikovaná informatika,K,B,APIK2,,,,2,6441L524,Podnikání (6441L524),"Podnikání v oborech, odvětví",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,2
3897,PRF,1982,Česká republika,14200,,Praha,,Česká republika,SŠ gastronomická a hotelová s.r.o.,Česká republika,"Praha 4 - Braník, Vrbova 1233/34 , 14700",6441L524,2022,,,,,,,,2023,B0613P140005,Aplikovaná informatika,K,B,APIK2,,,,2,6441L524,Podnikání (6441L524),"Podnikání v oborech, odvětví",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,2
3898,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,VOŠ a SPŠ elektrotechnická,Česká republika,"Plzeň, Koterovská 828/85 , 32600",2647N19,2014,,,,ZAPADOCESKA UNIVERZITA V PLZNI,ZAPADOCESKA UNIVERZITA V PLZNI,Česká republika,,2019,B1802,Aplikovaná informatika,K,B,ISK2,1802R006 - IS K,,,2,2647N19,Správce počítačových sítí pro malé a střední organizace (2647N19),"Elektrotechnika, telekomunikační a výpočetní technika",Vyšší odborné vzdělání,2
3899,PRF,0,Česká republika,0,,nevyplněno,,Česká republika,SOŠ,Česká republika,,2631N009,2009,,,,,,,,2019,B1802,Aplikovaná informatika,K,B,ISK2,1802R006 - IS K,,,2,2631N009,Elektronické počítačové systémy (2631N009),"Elektrotechnika, telekomunikační a výpočetní technika",Vyšší odborné vzdělání,2
3900,PRF,1982,Česká republika,73601,,Havířov,,Česká republika,SPŠ elektrotechnická,Česká republika,"Havířov, Makarenkova 513/1 , 73601",2631N009,2001,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,PMVT K2,,,,2,2631N009,Elektronické počítačové systémy (2631N009),"Elektrotechnika, telekomunikační a výpočetní technika",Vyšší odborné vzdělání,2
